id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
199568,https://www.airbnb.com/rooms/199568,20231222023518,2023-12-22,city scrape,Guest suite in Salem · ★4.90 · 1 bedroom · 1 bed · 1 bath,,"There are 2 good-sized parks nearby, hilly neighborhoods and the many services within a mile or so, including a popular brewpub/distinctive Mexican eatery.  After your arrival here, it is not necessary to drive everywhere to enjoy this simple family neighborhood, and the greenness of the area.  Extended bike/walking paths lead across the river and south through green areas, with extended distance for a peaceful outdoors workout.",https://a0.muscache.com/pictures/f62ce7d3-7813-4c50-a346-6f581981df3a.jpg,974919,https://www.airbnb.com/users/show/974919,Sara,2011-08-15,"Salem, OR","An avid traveler and lover of the outdoors, I taught adult literacy and English to non-native speakers.   I enjoy winter skiing,  summer hiking , road trips or river trips, music, reading and favorite small children.  History, gardening, poetry and literature, food, agriculture are some of my interests.  Turkey, Greece, Ukraine, Mexico, Switzerland and France are places I've settled in for several weeks at a time.  In fact, staying in one place while exploring all around suits me better than continuous travel, and that's the experience I'd like to enable as a host.  Salem itself has much to offer besides options for scenic day trips: to the Pacific, to wineries of all sorts, cities north and south (Portland and Eugene), the Columbia Gorge and Mt Hood, waterfalls and forests, art galleries and museums.
One of my strengths is connecting folks with resources and opportunities.  At work, that's been my focus in helping newcomers with cultural adjustment.  Helping guests get the most from their time here appeals to me.  I also value independence and privacy, so knowing what guests prefer can make a good stay for us both. 
",within an hour,100%,80%,t,https://a0.muscache.com/im/users/974919/profile_pic/1314473925/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/974919/profile_pic/1314473925/original.jpg?aki_policy=profile_x_medium,,2,4,"['email', 'phone']",t,f,"Salem, Oregon, United States",Ward 1,,44.95192,-123.05614,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$95.00,3,100,3,3,100,100,3.0,100.0,,t,14,22,42,42,2023-12-22,197,8,0,2011-08-29,2023-07-30,4.9,4.92,4.93,4.96,4.96,4.87,4.92,,f,1,1,0,0,1.31
5021839,https://www.airbnb.com/rooms/5021839,20231222023518,2023-12-22,previous scrape,Home in Salem · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-5021839/original/7284e792-7b1a-4418-962f-4cd60f08cc83.jpeg,25909376,https://www.airbnb.com/users/show/25909376,Sean,2015-01-10,"Salem, OR","",N/A,N/A,68%,f,https://a0.muscache.com/im/pictures/user/746b75a1-3bdd-4640-a0db-af1f179690ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/746b75a1-3bdd-4640-a0db-af1f179690ba.jpg?aki_policy=profile_x_medium,South Salem,1,1,"['email', 'phone']",t,t,,Ward 7,,44.90964,-123.04896,Entire home,Entire home/apt,4,,1 bath,,2,[],,3,1125,3,3,1125,1125,3.0,1125.0,,,0,0,0,0,2023-12-22,3,1,0,2022-12-12,2023-03-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.24
7293821,https://www.airbnb.com/rooms/7293821,20231222023518,2023-12-22,city scrape,Guest suite in Salem · ★4.95 · Studio · 1 bed · 1 bath,,"Safe, quiet community, historic neighborhood. The studio is a few blocks from the Salem Art Fair, a short walk to eateries, museums, library, parks, Salem Hospital, Willamette University and the Capitol. This is wine country and we will be happy to share our favorites for you to visit.",https://a0.muscache.com/pictures/miso/Hosting-7293821/original/a10ac311-5406-4281-8c2c-5717b07b6d46.jpeg,38202007,https://www.airbnb.com/users/show/38202007,Julie,2015-07-11,"Salem, OR","We are an active couple that loves our home, neighborhood and surrounding area. We love the solitude of hiking and the warmth of an evening surrounded by family and friends. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/1e803e60-ae1c-4e3d-953f-d6bef834b220.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1e803e60-ae1c-4e3d-953f-d6bef834b220.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 7,,44.92547,-123.04879,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$103.00,2,14,2,3,14,14,2.0,14.0,,t,19,49,78,78,2023-12-22,398,16,1,2015-07-19,2023-12-10,4.95,4.97,4.97,4.97,4.99,4.98,4.9,,f,1,1,0,0,3.88
8524259,https://www.airbnb.com/rooms/8524259,20231222023518,2023-12-22,city scrape,Home in Salem · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,"Well established high end neighborhood with very friendly neighbors. Located on a cul-de-sac with adequate parking and little traffic so it is very quiet.  Feels like a mountain resort due to the large and dense oak and pine trees.  Back yard opens into quiet and beautiful neighborhood park.  <br /><br />10 minutes from I-5<br />Sunnyslope Shopping Center is a short walk from my home and has a wonderful grocery store (Roth's), U.S. Bank, restaurants, frozen yogurt shop, hair and nail salon, and more. Also within walking distance is a Walgreens, post office, gift shop and bakery.  4 miles from downtown Salem.  Blocks from gas station.",https://a0.muscache.com/pictures/948454d8-c934-4037-9ca8-a7ce44b30259.jpg,2421461,https://www.airbnb.com/users/show/2421461,Nancy,2012-05-20,"Salem, OR","I have lived in this home 21 years and have truly made it comfortable to both me and my guests.  The house is perfectly designed to accommodate guests as we built the 2-story extension that I live in upstairs which provides privacy for both myself and my guests.  My guests and I commonly share the downstairs which includes the kitchen, dining and living room, gym and back yard where there is a hot tub.",within a few hours,100%,0%,f,https://a0.muscache.com/im/pictures/user/a4ab6d28-1f6d-4e58-be41-4f64594048da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4ab6d28-1f6d-4e58-be41-4f64594048da.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 7,,44.88991,-123.06846,Private room in home,Private room,1,,1 shared bath,,1,[],$65.00,1,120,1,1,120,120,1.0,120.0,,t,30,60,90,364,2023-12-22,3,0,0,2017-08-21,2021-04-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0,0.04
8698684,https://www.airbnb.com/rooms/8698684,20231222023518,2023-12-22,previous scrape,Home in Salem · ★4.80 · 3 bedrooms · 3 beds · 1 bath,,"We love our neighbors and our neighborhood. Tree-lined streets, sidewalks, and quiet. We love how central it is to most things in Salem. And we love how central Salem is to most things in western Oregon. The neighborhood and Salem is overall very safe but cars have had things disappear when people forget to lock!",https://a0.muscache.com/pictures/5a056d03-cf09-4c0d-a1b9-f0e81e2a0530.jpg,3208932,https://www.airbnb.com/users/show/3208932,Christy,2012-08-09,"Salem, OR","I co-host with my husband Arnaud and our neighbor Rita helps out if we are busy or away traveling.

We enjoy traveling to different countries, mostly to know the people who live there. It just so happened that Christy traveled to Europe in 2015 and met Arnaud in Belgium. 

We have been renting our house to others for over 10 years (even before Airbnb) so we are very used to shared spaces/renting private rooms. We love to swap travel tips!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/2ca88478-e949-4422-8e17-7e97e9f4001b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2ca88478-e949-4422-8e17-7e97e9f4001b.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,t,"Salem, Oregon, United States",Ward 2,,44.93312,-123.02016,Entire home,Entire home/apt,6,,1 bath,,3,[],$225.00,3,31,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-22,88,1,0,2015-12-27,2023-01-01,4.8,4.82,4.53,4.94,4.98,4.89,4.81,,t,3,1,2,0,0.90
9477671,https://www.airbnb.com/rooms/9477671,20231222023518,2023-12-22,city scrape,Guesthouse in Salem · ★4.98 · 1 bedroom · 1 bed · 1 bath,,"We are on the city bicycle route in a historic, tree-lined neighborhood. Walk to the Salem Farmer’s Market, Broadway Coffee House, McMenamins Boon's Treasury, and more. We are also a mile from downtown and a short drive to Willamette University.",https://a0.muscache.com/pictures/miso/Hosting-9477671/original/8387e83a-4c77-4981-aabf-7e4327d535f1.jpeg,14797761,https://www.airbnb.com/users/show/14797761,Leigh,2014-04-27,"Salem, OR","Robert and I are avid campers and enjoy living in the Pacific Northwest. Although we love to travel, it is hard to leave the area as there are so many beautiful places to enjoy. We have a grown son and are dog lovers, love coffee, books, and always a great conversation around a camp fire. I am also a Realtor in Salem, so if you have any questions or needs, just let me know how I can help!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7df249cf-0449-4b7e-982a-81742b272d68.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7df249cf-0449-4b7e-982a-81742b272d68.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 1,,44.95675,-123.02419,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$97.00,1,14,1,1,14,14,1.0,14.0,,t,21,51,78,78,2023-12-22,736,113,10,2016-08-07,2023-12-18,4.98,4.99,5.0,4.99,4.99,4.94,4.93,,f,1,1,0,0,8.20
11362008,https://www.airbnb.com/rooms/11362008,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,,"We love our neighbors and our neighborhood. Tree-lined streets, sidewalks, and quiet. We love how central it is to most things in Salem. And we love how central Salem is to most things in western Oregon. The neighborhood and Salem is overall very safe but cars have had things disappear when people forget to lock!",https://a0.muscache.com/pictures/miso/Hosting-11362008/original/b4dc00cd-d460-4ad0-a594-71dad0c6db11.jpeg,3208932,https://www.airbnb.com/users/show/3208932,Christy,2012-08-09,"Salem, OR","I co-host with my husband Arnaud and our neighbor Rita helps out if we are busy or away traveling.

We enjoy traveling to different countries, mostly to know the people who live there. It just so happened that Christy traveled to Europe in 2015 and met Arnaud in Belgium. 

We have been renting our house to others for over 10 years (even before Airbnb) so we are very used to shared spaces/renting private rooms. We love to swap travel tips!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/2ca88478-e949-4422-8e17-7e97e9f4001b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2ca88478-e949-4422-8e17-7e97e9f4001b.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,t,"Salem, Oregon, United States",Ward 2,,44.93207,-123.02118,Private room in home,Private room,2,,1 shared bath,,1,[],$49.00,1,30,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-22,552,97,5,2016-04-15,2023-12-17,4.87,4.93,4.79,4.96,4.96,4.93,4.95,,f,3,1,2,0,5.90
12588161,https://www.airbnb.com/rooms/12588161,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,,Very quiet & in a perfect location for quick drive to most anything needed. Nice park few blocks away. Neighbors I do not see much.,https://a0.muscache.com/pictures/444b0f05-07e6-4dce-a8f3-fc88cbbbee6e.jpg,68279432,https://www.airbnb.com/users/show/68279432,Sharon,2016-04-21,"Salem, OR",I keep very busy in and out of the house. enjoy family time. love outdoors and adventures.,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-68279432/original/00c8b712-9c5f-4b6d-831c-3aadad1a247a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-68279432/original/00c8b712-9c5f-4b6d-831c-3aadad1a247a.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 2,,44.91142,-123.03245,Private room in home,Private room,1,,1 shared bath,,1,[],$42.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,13,30,37,311,2023-12-22,87,12,0,2016-05-01,2023-09-30,4.89,4.96,4.97,4.95,4.92,4.91,4.93,,f,1,0,1,0,0.93
13620753,https://www.airbnb.com/rooms/13620753,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.96 · 1 bedroom · 2 beds · 1 private bath,,Our home is located on a quiet cul-de-sac and very safe neighborhood.,https://a0.muscache.com/pictures/miso/Hosting-13620753/original/ecdc3081-f445-4e1e-87d2-cfa6831bc300.jpeg,78890374,https://www.airbnb.com/users/show/78890374,Bob & Delia,2016-06-20,"Salem, OR","Along with my husband Bob, we started our Airbnb back in 2016. Bob was originally from Southern California. I was born and raised in the Philippines and moved to United States in 2007. We started dating in 2011 and finally tie the knot in 2017.  

We are both working for the State of Oregon, I am an Accountant and my husband, Bob is a Regulatory Manager. 

We love to travel and meet new people - explore new countries learn their culture! We also both enjoy being in the water - snorkeling and scuba diving. Our favorite destinations are the Philippines, Hawaii and Mexico. During our free time, we try new local restaurants and breweries, hike and camp around the Oregon Coast. We love connecting with new people and sharing stories.

We're sincerely happy to host you. Our goal is to give the best and most relaxing stay and memorable experience during your stay.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-78890374/original/7d470ae0-f7ab-4837-aabf-a752b0be0eb7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-78890374/original/7d470ae0-f7ab-4837-aabf-a752b0be0eb7.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone', 'work_email']",t,t,"Salem, Oregon, United States",Ward 8,,44.96082,-123.06966,Private room in home,Private room,4,,1 private bath,,2,[],$66.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-22,542,81,4,2016-07-05,2023-12-10,4.96,4.95,4.98,4.97,4.98,4.93,4.96,,f,1,0,1,0,5.96
13960938,https://www.airbnb.com/rooms/13960938,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.87 · 2 bedrooms · 2 beds · 1 private bath,,"The neighborhood is a quiet established residential area. Quick and easy access to downtown Salem, I-5, Costco, the beautiful Oregon coast, Silver Falls State Park, Riverfront Park, Minto Brown and Bush Parks. There is a community park two houses down from our house. Walking distance to restaurants, coffee shops, pubs, and grocery stores.",https://a0.muscache.com/pictures/3072f693-6570-4c8a-81f3-66f3b33454f8.jpg,19196434,https://www.airbnb.com/users/show/19196434,Maria,2014-07-30,"Salem, OR","I am pretty easygoing, warm, and enjoy company. I love hiking,  gardening, yoga, and exploring places far and near.  And yes, that's Mount Hood behind my profile picture.  ",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/0e495a7e-dcb9-49e0-b6d3-dd5ce8c35703.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0e495a7e-dcb9-49e0-b6d3-dd5ce8c35703.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 7,,44.90192,-123.05814,Private room in home,Private room,3,,1 private bath,,2,[],$60.00,3,30,3,3,1125,1125,3.0,1125.0,,t,26,53,83,254,2023-12-22,232,32,0,2016-08-28,2023-11-21,4.87,4.91,4.93,4.97,4.96,4.95,4.94,,f,1,0,1,0,2.60
14017093,https://www.airbnb.com/rooms/14017093,20231222023518,2023-12-22,previous scrape,Home in Salem · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,,"Our neighborhood is old and beautiful! Quiet, friendly, and safe. I love to walk the tree shaded streets among the historic homes. <br /><br />There are two mini markets and a donut shop in 5 minutes walking distance. A Chinese and Mexican restaurant about the same, and two grocery stores 10 minutes walking.<br /><br />By car, there is about everything you need in just a few minutes. <br /><br />Downtown Salem is only about one and a half miles away where there is shopping and a variety of restaurants. From downtown, the Willamette River, River Front Park, and Gerry Frank Amphitheater are extremely close. <br /><br />Bush Park is a peaceful 5 minute walk away. There are public access tennis courts, a running trail around the park, soccer and baseball fields, tree groves, and Pringle Creek runs through. You can spend hours exploring the grounds which are across the street from Willamette University and the state Capitol. <br /><br />Nearby is also the Historic Pioneer Cemetery, establis",https://a0.muscache.com/pictures/fe318eee-8e75-4b89-aa5e-fddead0e382d.jpg,74488167,https://www.airbnb.com/users/show/74488167,Casey,2016-05-28,"Salem, OR","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/53a8554c-8a39-4408-b231-66ab98991699.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/53a8554c-8a39-4408-b231-66ab98991699.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 2,,44.9213,-123.03834,Private room in home,Private room,2,,1 shared bath,,1,[],,1,1125,1,1,1125,1125,1.0,1125.0,,,0,0,0,0,2023-12-22,240,15,0,2016-07-18,2023-10-16,4.95,4.97,4.97,4.99,4.99,4.97,4.95,,f,1,0,1,0,2.65
14077210,https://www.airbnb.com/rooms/14077210,20231222023518,2023-12-22,city scrape,Guesthouse in Salem · ★4.99 · Studio · 1 bed · 1 bath,,"One of the best neighborhoods in Salem-- just a quick distance from all you could possibly want for shops, restaurants, bars, music venues, parks, playgrounds, many within walking distance.  Our neighborhood is a great place to take a walk to see beautiful homes with diverse architecture.",https://a0.muscache.com/pictures/d6da76e5-dfb0-47c5-96e5-9737b9c89fb6.jpg,2666789,https://www.airbnb.com/users/show/2666789,Mary Lou,2012-06-18,"Salem, OR","I am a retired gallery owner in Oregon and love seeing art from all over the world.  My hope is to visit the many airbnb's that are owned by those that appreciate the arts.  
My husband and I are easy going and love to explore the places we visit.  We like to check out the architecture, the arts and unique shopping (we aren't interested in shopping malls).  We love renting bikes and exploring.  
Currently I work in a studio at my home.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/71ab90cf-881f-4141-b1b8-eea8d3c4dcb1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/71ab90cf-881f-4141-b1b8-eea8d3c4dcb1.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 7,,44.92475,-123.04907,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$111.00,2,30,2,2,30,30,2.0,30.0,,t,26,40,67,67,2023-12-22,290,22,2,2016-08-02,2023-12-11,4.99,5.0,4.99,4.98,4.99,4.97,4.93,,f,1,1,0,0,3.22
14556351,https://www.airbnb.com/rooms/14556351,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.84 · 5 bedrooms · 7 beds · 3.5 baths,,"The home is very centrally located in the heart of the city. It is on a quiet, secluded street in a neighborhood that is a mix of historic homes including the Governor's Mansion as well as other nice homes built during this century. One block away is a nice park adjoining a turn of the century school with playground; four blocks away numerous dining options can be found, including the best coffee house/creperie and a restaurant with 20 beers on tap. Wine country starts just outside city limits and Portland and the Oregon Coast are a one hour drive away.",https://a0.muscache.com/pictures/2582c41f-0c80-4925-b5b7-6e631c4c75f8.jpg,83848627,https://www.airbnb.com/users/show/83848627,Matthew,2016-07-15,"Salem, OR","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/557a9684-65b6-46ad-9dd0-bd253aa2e4ac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/557a9684-65b6-46ad-9dd0-bd253aa2e4ac.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 2,,44.91507,-123.04065,Entire home,Entire home/apt,9,,3.5 baths,,7,[],$345.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,18,45,75,336,2023-12-22,128,14,0,2016-09-25,2023-11-11,4.84,4.9,4.7,4.91,4.97,4.94,4.83,,f,1,1,0,0,1.45
15272064,https://www.airbnb.com/rooms/15272064,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.95 · 1 bedroom · 1 bed · 1 private bath,,I love my neighborhood. There are many restaurants stores and shops in a few block distance. One note my house is on a hill. The walk down is great just remember that we are on a hill.,https://a0.muscache.com/pictures/miso/Hosting-15272064/original/150e7db3-102e-4657-aa6a-7b213bc9c000.jpeg,49073704,https://www.airbnb.com/users/show/49073704,Elizabeth,2015-11-15,"Salem, OR","I am a nurse who has an Airbnb, Vista Manor in Salem Oregon. Love to travel, read hike, swim, cook and spend time with my family.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a62c6b8d-4855-4f5c-b60a-316c36fa06a9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a62c6b8d-4855-4f5c-b60a-316c36fa06a9.jpg?aki_policy=profile_x_medium,,11,12,"['email', 'phone']",t,f,"Salem, Oregon, United States",Ward 2,,44.91113,-123.04217,Private room in home,Private room,2,,1 private bath,,1,[],$88.00,1,90,1,1,90,90,1.0,90.0,,t,0,0,0,0,2023-12-22,853,89,5,2016-10-09,2023-12-17,4.95,4.97,4.94,4.97,4.98,4.96,4.96,,f,5,1,4,0,9.73
15815105,https://www.airbnb.com/rooms/15815105,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.96 · 1 bedroom · 1 bed · 1 private bath,,"Wooded large lot, two blocks from restaurants, and grocery store. Two to three blocks to shopping and park.",https://a0.muscache.com/pictures/miso/Hosting-15815105/original/1870fa33-4018-4983-b0df-31d913e33cb7.jpeg,49073704,https://www.airbnb.com/users/show/49073704,Elizabeth,2015-11-15,"Salem, OR","I am a nurse who has an Airbnb, Vista Manor in Salem Oregon. Love to travel, read hike, swim, cook and spend time with my family.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a62c6b8d-4855-4f5c-b60a-316c36fa06a9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a62c6b8d-4855-4f5c-b60a-316c36fa06a9.jpg?aki_policy=profile_x_medium,,11,12,"['email', 'phone']",t,f,"Salem, Oregon, United States",Ward 2,,44.91015,-123.04219,Private room in home,Private room,2,,1 private bath,,1,[],$102.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-22,596,77,3,2016-11-20,2023-12-17,4.96,4.97,4.95,4.97,4.98,4.94,4.97,,f,5,1,4,0,6.91
16001174,https://www.airbnb.com/rooms/16001174,20231222023518,2023-12-22,city scrape,Rental unit in Salem · 1 bedroom · 1 bed · 1 bath,,"This area invites hikers,  walkers, baseball,  football all in the park.  Walking to the park is just steps away.  Our vibe is a downtown with shabby chic.",https://a0.muscache.com/pictures/40549628-65e5-4710-8028-434a7dc1d239.jpg,102278503,https://www.airbnb.com/users/show/102278503,Victoria,2016-11-02,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/ee953144-987a-43c8-b5be-e26799302ff8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ee953144-987a-43c8-b5be-e26799302ff8.jpg?aki_policy=profile_x_medium,South Central,6,6,['phone'],t,f,"Salem, Oregon, United States",Ward 2,,44.925816,-123.032356,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$89.00,60,364,60,60,1125,1125,60.0,1125.0,,t,30,60,90,365,2023-12-22,1,0,0,2022-07-10,2022-07-10,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,f,6,6,0,0,0.06
16690039,https://www.airbnb.com/rooms/16690039,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,,"We love our neighbors and our neighborhood. Tree-lined streets, sidewalks, and quiet. We love how central it is to most things in Salem. And we love how central Salem is to most things in western Oregon. The neighborhood and Salem is overall very safe but cars have had things disappear when people forget to lock!",https://a0.muscache.com/pictures/9a546a9c-2b6b-48f2-b5cb-2d6525d9e3b0.jpg,3208932,https://www.airbnb.com/users/show/3208932,Christy,2012-08-09,"Salem, OR","I co-host with my husband Arnaud and our neighbor Rita helps out if we are busy or away traveling.

We enjoy traveling to different countries, mostly to know the people who live there. It just so happened that Christy traveled to Europe in 2015 and met Arnaud in Belgium. 

We have been renting our house to others for over 10 years (even before Airbnb) so we are very used to shared spaces/renting private rooms. We love to swap travel tips!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/2ca88478-e949-4422-8e17-7e97e9f4001b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2ca88478-e949-4422-8e17-7e97e9f4001b.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,t,"Salem, Oregon, United States",Ward 2,,44.93099,-123.01964,Private room in home,Private room,2,,1 shared bath,,1,[],$44.00,1,30,1,1,1125,1125,1.0,1125.0,,t,8,8,8,8,2023-12-22,445,109,5,2017-01-14,2023-12-18,4.89,4.95,4.83,4.97,4.95,4.91,4.94,,f,3,1,2,0,5.27
16830697,https://www.airbnb.com/rooms/16830697,20231222023518,2023-12-22,city scrape,Home in Salem · ★4.86 · 2 bedrooms · 2 beds · 1 bath,,The street is pretty quiet with only neighbors passing through.,https://a0.muscache.com/pictures/e3e60813-41e0-4b86-9b3e-abd8d1613458.jpg,111865646,https://www.airbnb.com/users/show/111865646,Stephanie,2017-01-17,"Salem, OR","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-111865646/original/8c370218-bcd5-49c6-86cd-8bc44d1e5357.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-111865646/original/8c370218-bcd5-49c6-86cd-8bc44d1e5357.jpeg?aki_policy=profile_x_medium,Northeast Salem,1,1,"['email', 'phone']",t,t,"Salem, Oregon, United States",Ward 2,,44.9424567,-122.9975313,Entire home,Entire home/apt,4,,1 bath,,2,[],$120.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-22,6,6,3,2023-10-31,2023-12-13,4.86,4.86,4.86,5.0,5.0,4.86,5.0,,f,1,1,0,0,3.40
