id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
41104241,https://www.airbnb.com/rooms/41104241,20231225202549,2023-12-25,city scrape,Townhouse in Columbus · ★4.89 · 2 bedrooms · 2 beds · 2.5 baths,,"German Village is a vibrant place to stay, shop, and play.  Walking the brick sidewalks, you'll discover a neighborhood full of urban gardens, beautiful historic homes built over 100 years ago, and carefully dispersed small businesses.  As said on the German Village visitor's website, “What we have can't be replicated. We live this way — and protect it with great passion — because we understand that what we have is a neighborhood like no other.""  We couldn't agree more.<br /><br />Schiller Park is a pleasant 8 minute walk from the property through some of the most charming streets in German Village, making it easy to go for a walk/run, have a picnic, bring the kids to the playground, and enjoy free performances of Shakespeare in the Park in the summertime.  The park also has basketball courts and tennis courts.<br /><br />Another one of our favorite parks is Scioto Audubon Metro Park, which is located .8 miles from the house. The park has a large rock climbing wall, walking paths (both",https://a0.muscache.com/pictures/miso/Hosting-41104241/original/6a61fb8d-912a-4fbc-b1da-5a3a0806dd95.jpeg,10776491,https://www.airbnb.com/users/show/10776491,Catherine & Bryan,2013-12-23,"Columbus, OH","We’re husband & wife hosts, parents to 2 little girls, and small business owners in Columbus, OH. After living in NYC for several years, we decided to move to Columbus in search of a better quality of life — and we found it! We have been hosting since 2014 and have enjoyed sharing our homes with travelers from near & far. It’s incredibly rewarding to be a small part of our guests’ experience when they’re visiting our city.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/c8bfcc65-bbe1-4229-85b0-ca5b8c26fbb0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c8bfcc65-bbe1-4229-85b0-ca5b8c26fbb0.jpg?aki_policy=profile_x_medium,,4,6,"['email', 'phone', 'work_email']",t,t,"Columbus, Ohio, United States",Near South,,39.94772,-82.99573,Entire townhouse,Entire home/apt,4,,2.5 baths,,2,[],$190.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,20,48,75,210,2023-12-25,117,25,1,2020-02-17,2023-12-10,4.89,4.94,4.97,4.87,4.93,4.98,4.77,2019-2362,f,4,4,0,0,2.49
14042295,https://www.airbnb.com/rooms/14042295,20231225202549,2023-12-26,city scrape,Guesthouse in Columbus · ★4.90 · 1 bedroom · 1 bed · 1 bath,,"The Short North Carriage house is located in the Short North/ Italian Village neighborhood. Italian Village offers a plethora of breweries, coffee shops, and restaurants tucked within the neighborhood boarders and the Short North is a mile of Columbus's best art galleries, restaurants, nightlife, pubs, and shops!",https://a0.muscache.com/pictures/752c512a-88ca-474e-b9be-b7ace48fae1f.jpg,483306,https://www.airbnb.com/users/show/483306,Audra & Lacey,2011-04-04,"Columbus, OH","Active, young professionals who love to travel and socialize! Audra loves to run, workout, and sip on adult beverages. 
Lacey loves to workout, check out local music & restaurants, and rescue any stray animal she sees. 
",within an hour,100%,100%,t,https://a0.muscache.com/im/users/483306/profile_pic/1413761624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/483306/profile_pic/1413761624/original.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,t,"Columbus, Ohio, United States",Near North/University,,39.98457,-83.00239,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$111.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-26,833,93,4,2016-09-12,2023-12-17,4.9,4.93,4.92,4.92,4.91,4.9,4.87,2022-2486,f,3,3,0,0,9.39
14245905,https://www.airbnb.com/rooms/14245905,20231225202549,2023-12-25,city scrape,Guesthouse in Columbus · ★4.92 · 2 bedrooms · 2 beds · 1 bath,,"The house was built in 1924 as a home away from the hectic life in Columbus. Today, it is part of Eastgate, the-eastern-most neighborhood in the Near East Side before heading east into Bexley. The house sits on two acres and opens onto Alum Creek. Nelson Park lies directly to the north, Jeffrey Park to the northeast,  Wolfe Park to the south and  Franklin Park (Conservatory) to the southwest.",https://a0.muscache.com/pictures/miso/Hosting-14245905/original/7cb4ddbd-1547-47da-8913-db85199a9025.jpeg,4114228,https://www.airbnb.com/users/show/4114228,David,2012-11-10,"Columbus, OH","I am laid-back, easy-going.  I enjoy being outside, working on creative projects, visiting bookstores, eating good food, working out. Although it's been a while, I enjoy travelling. I live in a unique home on 2 acres  along the banks of Alum Creek less than 5 minutes from the downtown center of Columbus. ",within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/e9d06d7d-e06a-40b1-a0e2-ac9c048d3401.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e9d06d7d-e06a-40b1-a0e2-ac9c048d3401.jpg?aki_policy=profile_x_medium,Near East Columbus,2,4,"['email', 'phone', 'work_email']",t,t,"Columbus, Ohio, United States",Near East,,39.97061,-82.94977,Entire guesthouse,Entire home/apt,4,,1 bath,,2,[],$131.00,3,1125,1,3,1125,1125,2.6,1125.0,,t,30,41,41,41,2023-12-25,128,41,2,2017-10-29,2023-12-23,4.92,4.94,4.88,4.96,4.98,4.91,4.88,2019-1821,t,2,2,0,0,1.71
14262378,https://www.airbnb.com/rooms/14262378,20231225202549,2023-12-25,city scrape,Rental unit in Columbus · ★4.61 · Studio · 1 bed · 1 bath,,"My place is in the heart of two historical areas in Columbus, The Short North and Victorian Village. Everything walking distance, you don't need to get into your car once you arrive if you don't want to.  There is so much shopping walking distance away but if that's not enough for you Easton Shopping Mall and Polaris are only 20 minutes away.",https://a0.muscache.com/pictures/af948fe5-8e98-4b6a-848f-9231afb30aa2.jpg,14759634,https://www.airbnb.com/users/show/14759634,Leisa,2014-04-26,"Columbus, OH",I am an artistic individual who loves to create. ,within a few hours,100%,0%,f,https://a0.muscache.com/im/pictures/user/a4220ad0-9336-485f-8799-4713cc15a8b4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4220ad0-9336-485f-8799-4713cc15a8b4.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone', 'work_email']",t,t,"Columbus, Ohio, United States",Near North/University,,39.98816,-83.00923,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$20.00,31,31,31,31,31,31,31.0,31.0,,t,7,37,67,157,2023-12-25,146,0,0,2016-08-07,2019-11-17,4.61,4.76,4.84,4.93,4.94,4.9,4.63,2019-2921,f,1,1,0,0,1.62
14347236,https://www.airbnb.com/rooms/14347236,20231225202549,2023-12-26,city scrape,Home in Columbus · ★4.95 · 1 bedroom · 1 bed · 1 private bath,,"You will love my place it is in a quiet ,safe neighborhood with a beautiful park to walk,3miles from Kroger,Giant Eagle,3 miles from MT Carmel East .",https://a0.muscache.com/pictures/c1114d96-b57b-4395-aa15-9893073d80e1.jpg,87368949,https://www.airbnb.com/users/show/87368949,Juliana,2016-08-01,"Columbus, OH",USA/ Brazil ,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/35fbf58c-6c57-499d-8435-5bdea9d72755.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/35fbf58c-6c57-499d-8435-5bdea9d72755.jpg?aki_policy=profile_x_medium,Franklinton,4,8,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Far East,,39.98973,-82.83525,Private room in home,Private room,2,,1 private bath,,1,[],$60.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-26,393,18,0,2018-02-06,2023-10-13,4.95,4.95,4.95,4.95,4.95,4.94,4.93,2019-1306,f,4,2,2,0,5.48
14356430,https://www.airbnb.com/rooms/14356430,20231225202549,2023-12-25,city scrape,Home in Columbus · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,,"5 minutes away from Franklin Park which host-Asian Festival, downtown events-like RIB FESTIVAL, and Easton Town Center - WHOLE FOODS &lt; TRADER JOE&lt;shopping / dining / movies. Outdoor living",https://a0.muscache.com/pictures/c2802987-c4ff-4cfb-b873-86eb5d53549e.jpg,88006238,https://www.airbnb.com/users/show/88006238,Robert And Bonnie,2016-08-04,"Columbus, OH","My husband and I are owners of a construction company. We have been in business for over 40 years. I like the out doors, camping, gardening, fishing, sewing, crafting and biking. i am a family person, married for 40 years, with three adult children. I am a people person, and enjoy meeting different people.

The five things I cant live without: family, friends, God, good health and gardening.

Favorite travel destination: Orange County, California.

To have me as a guest would be intriguing. i can be reserved, but is always opened to conversation, as i respect others privacy. most of my trip will be spent enjoying the great outdoors.",within a few hours,80%,96%,t,https://a0.muscache.com/im/pictures/user/b60cf1a1-471e-482b-b718-54c4516a4537.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b60cf1a1-471e-482b-b718-54c4516a4537.jpg?aki_policy=profile_x_medium,,4,5,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Near East,,39.97412,-82.94917,Private room in home,Private room,2,,1.5 shared baths,,1,[],$30.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,2,3,85,2023-12-25,45,0,0,2017-07-26,2021-09-30,4.87,4.98,4.96,4.96,4.98,4.89,4.96,2019-1294,f,4,0,4,0,0.58
14401125,https://www.airbnb.com/rooms/14401125,20231225202549,2023-12-25,city scrape,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,"Quiet, residential",https://a0.muscache.com/pictures/82f2c8a7-db41-44bb-8cfa-4e4001b291dc.jpg,18169804,https://www.airbnb.com/users/show/18169804,Teresa,2014-07-15,"Columbus, OH","Single middle aged woman. Love to travel.
Live in Columbus, Ohio. Have family in California and Europe.
Animal lover, quiet and a loner",within an hour,100%,100%,t,https://a0.muscache.com/im/users/18169804/profile_pic/1405784537/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/18169804/profile_pic/1405784537/original.jpg?aki_policy=profile_x_medium,South Columbus,1,1,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Far South,,39.90443,-82.98702,Private room in home,Private room,2,,1 private bath,,1,[],$37.00,30,365,30,30,365,365,30.0,365.0,,t,9,39,69,333,2023-12-25,6,3,1,2022-05-27,2023-12-10,5.0,4.83,4.83,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.31
14425189,https://www.airbnb.com/rooms/14425189,20231225202549,2023-12-26,city scrape,Rental unit in Columbus · ★4.80 · 1 bedroom · 1 bed · 1 bath,,"Quiet street in Victorian Village, but close to the Short North arts district.  Two blocks to Goodale Park.  Low traffic.  Easy access to highways to all directions and all hospitals.",https://a0.muscache.com/pictures/miso/Hosting-14425189/original/cc079137-8392-40ef-a7a3-76d70b832e7b.jpeg,6466841,https://www.airbnb.com/users/show/6466841,Linda,2013-05-19,"Columbus, OH","I am Linda a dynamic woman born in LA, but living most of my life in Columbus, Ohio.  I am very social and enjoy meeting new people.  I have traveled a great deal and enjoy knowing about new cultures and people.  Air bnb is a perfect opportunity for me to meet you and welcome you to a hospitable place to live here at one of my Villa Ruth apartments, which I named after my Grandma Ruth. ",within a day,100%,62%,f,https://a0.muscache.com/im/users/6466841/profile_pic/1369787205/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6466841/profile_pic/1369787205/original.jpg?aki_policy=profile_x_medium,,4,7,"['email', 'phone']",t,f,"Columbus, Ohio, United States",Near North/University,,39.97915,-83.0067,Entire rental unit,Entire home/apt,1,,1 bath,,1,[],$190.00,30,1125,5,30,365,1125,29.6,1112.8,,t,29,59,89,364,2023-12-26,5,0,0,2016-11-27,2019-03-03,4.8,4.6,4.8,5.0,5.0,4.8,4.6,,f,4,4,0,0,0.06
14901086,https://www.airbnb.com/rooms/14901086,20231225202549,2023-12-25,city scrape,Home in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,,"Our home is located in a peaceful neighborhood, at the end of a peaceful court.<br />Close to I-71 and I-270 North, our home is at the center of major points of attraction: <br /><br />•	6 miles from Polaris Place, <br />•	8 miles from Easton Mall, <br />•	8 miles easy commute to OSU,<br />•	2 miles from our local health food store and diner: Raisin Rack<br /><br />Most Popular Landmarks<br />•	Magic Mountain Fun Center - Polaris: 6 miles<br />•	Columbus Museum of Art: 10.7 miles<br />•	Ohio Theater: 11.2 miles<br />•	Capitol Square: 11.2 miles<br />•	Ballet Met: 10.7 miles<br />•	Italian Village: 10 miles<br />•	Franklin Park Conservatory: 12.2 miles<br />•	Botanical Gardens: 12.2 miles<br />•	COSI: 13 miles<br /><br />Other points of attraction:<br />•	Ohio Expo Center: 9.2 miles (Ohio State Fair – Exhibitions throughout the year)<br />•	City Center: 11 miles <br />•	Greater Columbus Convention Center: 11 miles<br />•	Columbus Near East Side Historic District: 11.7 miles<br />•	Germa",https://a0.muscache.com/pictures/62e1ff0c-cc63-4e54-baf4-fc9bc6b6bf04.jpg,93547897,https://www.airbnb.com/users/show/93547897,Chantal-Marie,2016-09-04,"Columbus, OH","My husband is from Japan, an amateur radio lover, chigiri-e artist, sushi chef, and excellent cook. I grew up in a tiny village in the French Alps, and enjoy a good movie, and a walk in the park together with my hubby. While taking care of our family, children, and grandchildren, we keep expanding our friendship circle.  
We are dedicated to providing our guests with a homely, peaceful, and loving place for a refreshing night's rest.",within a few hours,100%,99%,t,https://a0.muscache.com/im/pictures/user/465ab511-58d6-4380-98be-7e852c5ba405.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/465ab511-58d6-4380-98be-7e852c5ba405.jpg?aki_policy=profile_x_medium,Northland,4,4,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Northland,,40.102318,-82.979515,Private room in home,Private room,1,,1 shared bath,,1,[],$37.00,3,8,3,3,8,8,3.0,8.0,,t,27,57,66,66,2023-12-25,226,31,1,2017-06-26,2023-12-09,4.91,4.95,4.94,4.98,4.99,4.89,4.9,2022-3614,f,4,0,4,0,2.86
14928551,https://www.airbnb.com/rooms/14928551,20231225202549,2023-12-25,city scrape,Townhouse in Columbus · ★4.78 · 4 bedrooms · 6 beds · 2.5 baths,,"The duplex is located near Iuka Ravine on N. 4th St. We have lived here in the past and would again! There is a mix of musicians, professors, students, and working professionals live in the area.  There are bus stops nearby and a nice park, the ravine, down the hill (about a one minute walking distance) from the house.",https://a0.muscache.com/pictures/prohost-api/Hosting-14928551/original/8bc37cac-9f16-4815-80c6-4cba27a58640.jpeg,27439453,https://www.airbnb.com/users/show/27439453,Ingrid & Mike,2015-02-08,"Columbus, OH","A few years after meeting in Japan, we moved to Columbus in 2OO9 and have been loving it ever since! We love traveling (25+ countries between us) and are passionate about renovating historic homes and building new homes. Please check out our IGs at @RoweRentals and @RoweHouseCbus to see our house journey.

We love being hosts- providing a comfortable home to travelers visiting our gem of a city- 'Cbus'! We know quite a lot about Short North entertainment & restaurants- there is so much to do here, feel free to ask!
- Ingrid, Mike, and Co-Hosts Tracy and Christine

Our life motto- Live like someone left the gate open!",within an hour,100%,96%,t,https://a0.muscache.com/im/users/27439453/profile_pic/1431998656/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/27439453/profile_pic/1431998656/original.jpg?aki_policy=profile_x_medium,Victorian Village,12,14,['phone'],t,t,"Columbus, Ohio, United States",Near North/University,,40.0048,-82.99963,Entire townhouse,Entire home/apt,12,,2.5 baths,,6,[],$92.00,2,28,1,3,28,28,2.1,28.0,,t,26,56,84,174,2023-12-25,217,21,0,2016-10-30,2023-09-30,4.78,4.88,4.79,4.92,4.91,4.78,4.73,2019-1706,f,12,12,0,0,2.49
14949691,https://www.airbnb.com/rooms/14949691,20231225202549,2023-12-25,city scrape,Home in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 private bath,,"We are located in Italian Village which is an historic neighborhood just north of Downtown Columbus. This area is home to many bars, restaurants, shops, art galleries, and parks.  This is a fun, exciting neighborhood that is conveniently located close to OSU, Downtown, and the Arena District.",https://a0.muscache.com/pictures/miso/Hosting-14949691/original/8c2fea28-e6d4-453a-b5eb-1da615cd44e2.jpeg,42144583,https://www.airbnb.com/users/show/42144583,Jason,2015-08-21,"Columbus, OH","I am a lifelong resident of Columbus, Ohio. I love my city and I know a lot about its history. I love meeting new people and I want to make sure that your bust is comfortable and enjoyable.  ",within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/d4926b33-fdcb-4c8b-978e-96762cc7f734.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d4926b33-fdcb-4c8b-978e-96762cc7f734.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Near North/University,,39.98189,-82.99833,Private room in home,Private room,4,,1 private bath,,1,[],$70.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,26,52,59,320,2023-12-25,206,34,4,2016-09-24,2023-12-23,4.96,4.94,4.99,4.96,4.98,4.95,4.93,2019-1284,f,1,0,1,0,2.33
15008883,https://www.airbnb.com/rooms/15008883,20231225202549,2023-12-26,city scrape,Home in Columbus · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,,"The Short North Arts District is one of the Midwest’s best kept secrets. There is a huge variety of unique shops, bars and restaurants, and art galleries along High Street and a number of annual events that take place year-round. We have a thorough list of recommendations in the house to local bakeries, cafes, and restaurants.",https://a0.muscache.com/pictures/prohost-api/Hosting-15008883/original/229228ab-eb39-4a9a-884d-bfdeaad1a5e7.jpeg,27439453,https://www.airbnb.com/users/show/27439453,Ingrid & Mike,2015-02-08,"Columbus, OH","A few years after meeting in Japan, we moved to Columbus in 2OO9 and have been loving it ever since! We love traveling (25+ countries between us) and are passionate about renovating historic homes and building new homes. Please check out our IGs at @RoweRentals and @RoweHouseCbus to see our house journey.

We love being hosts- providing a comfortable home to travelers visiting our gem of a city- 'Cbus'! We know quite a lot about Short North entertainment & restaurants- there is so much to do here, feel free to ask!
- Ingrid, Mike, and Co-Hosts Tracy and Christine

Our life motto- Live like someone left the gate open!",within an hour,100%,96%,t,https://a0.muscache.com/im/users/27439453/profile_pic/1431998656/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/27439453/profile_pic/1431998656/original.jpg?aki_policy=profile_x_medium,Victorian Village,12,14,['phone'],t,t,"Columbus, Ohio, United States",Near North/University,,39.97896,-83.00106,Entire home,Entire home/apt,8,,2.5 baths,,4,[],$119.00,2,27,1,3,27,27,2.1,27.0,,t,24,51,81,170,2023-12-26,297,31,1,2016-09-25,2023-12-09,4.92,4.96,4.93,4.96,4.95,4.9,4.81,2021-3073,f,12,12,0,0,3.36
15017759,https://www.airbnb.com/rooms/15017759,20231225202549,2023-12-25,city scrape,Loft in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 bath,,"Woodland Park is the first ""suburb"" in Columbus, rich in history and architecture.",https://a0.muscache.com/pictures/miso/Hosting-15017759/original/6ef379d8-e085-4fbf-aefc-c564ff0d71aa.jpeg,28929522,https://www.airbnb.com/users/show/28929522,Annette And TJ,2015-03-07,"Columbus, OH","We are both arborists and Annette is also a garden consultant.  Its history and our friendly neighborhood is what we love most about our home. If you love dogs, you’ll always find a warm welcome here!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7f0ecf47-b013-477f-b7ff-ade4a5e40005.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f0ecf47-b013-477f-b7ff-ade4a5e40005.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,f,"Columbus, Ohio, United States",Near East,,39.97084,-82.96018,Entire loft,Entire home/apt,2,,1 bath,,1,[],$102.00,6,1125,6,6,1125,1125,6.0,1125.0,,t,8,11,41,236,2023-12-25,48,4,1,2016-09-30,2023-11-26,4.96,4.98,4.94,4.94,4.98,4.79,4.94,2019-2049,f,1,1,0,0,0.54
15301272,https://www.airbnb.com/rooms/15301272,20231225202549,2023-12-26,previous scrape,Home in Columbus · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,,,https://a0.muscache.com/pictures/d23bf115-a936-49c7-b74f-d7adef621c57.jpg,97433871,https://www.airbnb.com/users/show/97433871,Michael,2016-09-30,"Columbus, OH","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/056d74f4-9165-4ef5-9be5-7962cb437aaf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/056d74f4-9165-4ef5-9be5-7962cb437aaf.jpg?aki_policy=profile_x_medium,South Columbus,1,2,"['email', 'phone']",t,t,,Near South,,39.95197,-82.98711,Entire home,Entire home/apt,4,,1.5 baths,,3,[],,1,1125,1,1,1125,1125,1.0,1125.0,,,0,0,0,0,2023-12-26,15,4,0,2021-05-29,2023-06-14,4.8,5.0,4.6,5.0,5.0,4.87,5.0,2021-1054,t,1,1,0,0,0.48
15393760,https://www.airbnb.com/rooms/15393760,20231225202549,2023-12-25,city scrape,Home in Worthington · ★4.91 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/8085dfe4-69c5-4482-8958-4b65bcfdbd08.jpg,98453972,https://www.airbnb.com/users/show/98453972,Johnny & Lisa,2016-10-06,,"",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/bd76a6cb-7c65-46bf-8a4a-2614b955721a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bd76a6cb-7c65-46bf-8a4a-2614b955721a.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,f,,Far North,,40.11526,-82.97525,Private room in home,Private room,2,,1 private bath,,1,[],$41.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,2,10,32,306,2023-12-25,46,0,0,2017-03-07,2021-08-07,4.91,4.96,4.93,4.89,4.87,4.87,4.91,,f,1,0,1,0,0.56
15478932,https://www.airbnb.com/rooms/15478932,20231225202549,2023-12-25,city scrape,Home in Columbus · ★4.91 · 1 bedroom · 2 beds · 1 bath,,Urban Historic Area that is biking and walking friendly!,https://a0.muscache.com/pictures/3a67caee-9a3c-4b43-9e2e-8f3d86f0c5ab.jpg,92809656,https://www.airbnb.com/users/show/92809656,Anthony,2016-08-31,"Pasadena, CA",Love life and my beautiful family. ,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/4b76e2b0-bd1d-4595-9a8d-76d9b1eeb6be.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b76e2b0-bd1d-4595-9a8d-76d9b1eeb6be.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Near South,,39.93308,-82.99036,Entire home,Entire home/apt,4,,1 bath,,2,[],$90.00,1,30,1,1,1125,1125,1.0,1125.0,,t,26,55,78,340,2023-12-25,245,17,2,2016-10-23,2023-12-23,4.91,4.96,4.89,4.96,4.98,4.95,4.93,2023-3968,f,1,1,0,0,2.81
15500362,https://www.airbnb.com/rooms/15500362,20231225202549,2023-12-25,city scrape,Home in Columbus · ★4.99 · 1 bedroom · 1 bed · 1 private bath,,"Woodland Park was built in the early 1900's being home to many doctors, lawyers, and artist.  The neighborhood is filled with so much character and charm with several different designs of architecture being seen over several City blocks.  Over the years some of that charm has been lost, but it's on a rebound and Woodland Park is once again an exciting neighborhood.",https://a0.muscache.com/pictures/77bdaa18-8895-4b0c-8a6e-d62accedf177.jpg,29129391,https://www.airbnb.com/users/show/29129391,Jason,2015-03-10,"Columbus, OH",Young professional that is excited to travel to new areas and meet new people. I enjoy traveling for vacations and as well as hosting and meeting new people. I'm pretty quite as a person and easy to get along with. I only speak English so a English speaking host is a must. ,within a day,100%,72%,t,https://a0.muscache.com/im/pictures/user/233a3fe1-ece8-4d88-ba59-254e7d13a2db.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/233a3fe1-ece8-4d88-ba59-254e7d13a2db.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Near East,,39.97425,-82.95871,Private room in home,Private room,2,,1 private bath,,1,[],$73.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,351,2023-12-25,91,13,0,2016-10-30,2023-11-19,4.99,4.97,5.0,4.98,4.98,4.79,4.98,2019-1818,f,2,0,2,0,1.04
15552200,https://www.airbnb.com/rooms/15552200,20231225202549,2023-12-25,city scrape,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 bath,,"This apartment is located in the Short North Arts District with walking to shops, restaurants, and bars. Plenty to do and see! Also, within walking distance is a Kroger grocery store if you like to prepare your own food complete with beer, wine, and spirits.",https://a0.muscache.com/pictures/65cf81d2-75bc-49a3-86a7-dd81ad6fe15f.jpg,4418841,https://www.airbnb.com/users/show/4418841,Anton,2012-12-16,"Columbus, OH","I am a Columbus, Ohio-based business owner and Entrepeneur. With a love for travel and countless incredible experiences, my passport is adorned with stamps from around the world. Hosting on Airbnb has become a true passion of mine, as I deeply appreciate and respect the concept. Providing comfortable and welcoming spaces, I embrace the opportunity to connect with global travelers, curating unforgettable experiences.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/10fa5394-e7ed-4413-ab43-700c77c4376a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/10fa5394-e7ed-4413-ab43-700c77c4376a.jpg?aki_policy=profile_x_medium,Short North Arts District,4,4,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Near North/University,,39.98721,-83.0074,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$90.00,30,73,30,30,1125,1125,30.0,1125.0,,t,7,26,56,280,2023-12-25,134,2,0,2016-11-06,2023-07-12,4.75,4.87,4.7,4.9,4.93,4.84,4.79,2019-1892,f,2,2,0,0,1.54
15883347,https://www.airbnb.com/rooms/15883347,20231225202549,2023-12-25,city scrape,Guest suite in Columbus · ★4.92 · 1 bedroom · 1 bed · 1 bath,,Very quiet and safe neighborhood located between Ohio State's Campus and Worthington. <br />Whetstone Park (& Library) is 4 blocks away and our dogs LOVE the Adena Brook area (it's like a ravine in the middle of the Park) to run around and visit many other 4 legged friends.  This is Clintonville's *unofficial* off-leash dog park!<br />Just a block or two north of the Park is The Rusty Bucket Restaurant  and North Star Restaurant. Two favorites of ours from a healthy eating and customer service standpoint.,https://a0.muscache.com/pictures/3d420b0b-7e9b-4cef-85c8-bd21956a66a7.jpg,877959,https://www.airbnb.com/users/show/877959,Elizabeth,2011-07-27,"Columbus, OH",see other msg,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/877959/profile_pic/1332253321/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/877959/profile_pic/1332253321/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Columbus, Ohio, United States",Clintonville,,40.03701,-83.01622,Entire guest suite,Entire home/apt,4,,1 bath,,1,[],$65.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,1,16,46,98,2023-12-25,90,0,0,2016-11-27,2020-03-15,4.92,4.91,4.91,5.0,4.98,4.89,4.89,2019-1297,f,1,1,0,0,1.04
